,FP-Nystrom|x,FP-Nystrom|y,FP-Nystrom|y_std,FP-RFF|x,FP-RFF|y,FP-RFF|y_std,Cir. LP-RFF 8|x,Cir. LP-RFF 8|y,Cir. LP-RFF 8|y_std,Cir. LP-RFF 4|x,Cir. LP-RFF 4|y,Cir. LP-RFF 4|y_std
0,0.6376991599515908,40396214.0168061,1944695.4608327318,4356.74804758781,99411078.37600884,16313500.352939932,1152.8530715328948,49436589.2622706,4864902.324580103,1177.6191197172002,62689327.23608502,2846255.5668296264
1,0.13405905828933146,36367982.578071795,1464024.8629478903,2915.342118353498,55643175.49082961,6162807.312291399,1216.5893159371,41797602.47531958,2365646.5498475414,1228.6892812554381,53593712.43917343,2733673.9393912144
2,0.044029311508696906,31808303.197819013,1466535.5043729472,678.0656177969032,49055245.539931394,1834351.4795583664,228.98460165670934,34972103.60827081,1558555.2877804074,237.01281982033615,49446134.18545052,693451.129349509
3,0.016397130885670054,28993667.904094897,845195.7720036065,537.5081240787395,43936523.26036584,3636701.0894611846,106.61161604842634,32650878.642871417,1716490.0215203501,109.78780889002118,56711388.81952377,2186888.8492924958
4,0.009083076125964977,28214814.522822656,0.2563816693077791,338.1377999576936,35849948.64879193,1960271.157081992,30.48160636553783,30523000.27990826,806857.87755159,32.08562135826966,51534525.758326426,1979130.3364756284
5,0.26636043654255764,,,50.23233199858318,34116316.09199348,666600.7021452034,10.41336074194735,29335165.086197417,731233.8667200853,11.03744351514285,37676864.82804272,984978.2071290322
6,0.10735307143491846,,,19.599087981441972,31478508.62857033,144821.9950593732,2444.8288171365016,,,2504.7945127494827,,
7,0.03358719833198487,,,10.823387485585428,29603166.79495241,755009.3444880197,1818.5471391448464,,,1835.0685287201898,,
8,0.01611462960586276,,,9228.274911610264,,,255.28403725105872,,,265.38764471697493,,
9,0.009083076247023395,,,3870.0329457006387,,,132.8110410657626,,,137.67776088804928,,
10,0.3696036998436962,,,1875.1133672024202,,,56.478573810039286,,,58.2813700772588,,
11,0.12197752032051663,,,1114.0452901770348,,,9.680361858763353,,,10.470743349374878,,
12,0.04553325835913011,,,229.35581506002205,,,1067.2291926889632,,,1112.080083194591,,
13,0.016992987972626158,,,166.2818895437132,,,316.67131588035085,,,331.9387551951214,,
14,0.009083075778463455,,,58.70129172218079,,,199.03307175935396,,,207.29735315307894,,
15,0.35175576057154945,,,9.234244624048925,,,340.0598604676119,,,342.7518294406542,,
16,0.13506898181594107,,,9932.203549373437,,,157.81228509915258,,,158.80539184661524,,
17,0.046445539347907745,,,1581.753541471725,,,91.53505485602902,,,91.78268553728087,,
18,0.018463415557194673,,,1370.2770787061481,,,4132.928981824013,,,4168.499227667094,,
19,0.009083076393915607,,,201.73024722481176,,,1679.4488835373745,,,1707.312155600877,,
20,0.2715253357788987,,,183.37874834144304,,,416.0387795384096,,,422.93474709086723,,
21,0.10686415871247973,,,383.23587734901537,,,73.95334668069908,,,77.7279137567691,,
22,0.046392459132707,,,195.76121861383774,,,35.26924385788683,,,36.86849030070233,,
23,0.019256580903563608,,,83.64930898830472,,,35.62544665137432,,,36.48456917741568,,
24,0.009083076395527669,,,12402.519198335924,,,431.44063237504685,,,465.88179067552176,,
25,,,,4577.66761531387,,,281.0430984542808,,,300.04899289911754,,
26,,,,2716.20421904407,,,135.8042168488082,,,144.2833032424872,,
27,,,,696.8515115371432,,,313.1921652173565,,,317.2023467145937,,
28,,,,289.4731478649699,,,65.03358536369737,,,65.75797413533816,,
29,,,,89.06374662601814,,,15.43851879078836,,,16.057659843483012,,
30,,,,62.55635312053315,,,,,,,,
31,,,,46.00979665409666,,,,,,,,
32,,,,5258.717624370693,,,,,,,,
33,,,,1516.1267660647359,,,,,,,,
34,,,,498.4027817387173,,,,,,,,
35,,,,225.88964386589555,,,,,,,,
36,,,,126.13194477493538,,,,,,,,
37,,,,297.920231701339,,,,,,,,
38,,,,24.849040053168824,,,,,,,,
39,,,,12.035557551387019,,,,,,,,
