,FP-Nystrom|x,FP-Nystrom|y,FP-Nystrom|y_std,FP-RFF|x,FP-RFF|y,FP-RFF|y_std,Cir. FP-RFF|x,Cir. FP-RFF|y,Cir. FP-RFF|y_std,Cir. LP-RFF 8|x,Cir. LP-RFF 8|y,Cir. LP-RFF 8|y_std,Cir. LP-RFF 4|x,Cir. LP-RFF 4|y,Cir. LP-RFF 4|y_std,Cir. LP-RFF 1|x,Cir. LP-RFF 1|y,Cir. LP-RFF 1|y_std
0,0.5111514688777538,40396214.0168061,1944695.4608327318,59.07176814893588,99411078.37600884,16313500.352939932,97.21186118353477,92805938.80165026,10791874.876629302,31.951189686224573,49436589.2622706,4864902.324580103,32.195552794493565,62689327.23608502,2846255.5668296264,56.288699188278905,678480877.3996437,29009503.424099863
1,0.15051815156594728,36367982.578071795,1464024.8629478903,52.57847491933288,55643175.49082961,6162807.312291399,73.7195568426514,54435615.26144785,7578913.6302779745,34.122290373668996,41797602.47531958,2365646.5498475414,34.241319119571905,53593712.43917343,2733673.9393912144,51.5266532588957,461208357.06540406,12704214.175055074
2,0.10821667137694697,31808303.197819013,1466535.5043729472,22.84058908963507,49055245.539931394,1834351.4795583664,31.950496200076138,49254275.49790723,4734073.307607702,14.03753344313168,34972103.60827081,1558555.2877804074,14.243796281973301,49446134.18545052,693451.129349509,23.29572604641952,327363642.3938714,12441638.939664828
3,0.07746365112778479,28993667.904094897,845195.7720036065,22.21323128997565,43936523.26036584,3636701.0894611846,34.1220065165977,42137231.21653556,2329921.7441336913,8.051940769219206,32650878.642871417,1716490.0215203501,8.152331209848958,56711388.81952377,2186888.8492924958,17.64235202377404,353751292.9172251,4902619.29277441
4,0.06546292626593257,28214814.522822656,0.2563816693077791,17.8813745101723,35849948.64879193,1960271.157081992,14.037653004273473,34585462.04011116,1733330.933871777,4.55249183286756,30523000.27990826,806857.87755159,4.63249717782847,51534525.758326426,1979130.3364756284,10.373290821801609,518699111.3451015,16565449.649063395
5,0.23060684343969629,,,6.088799995706606,34116316.09199348,666600.7021452034,8.048545415526364,32223499.207586437,2065392.6787978346,2.645148670375521,29335165.086197417,731233.8667200853,2.695498059243687,37676864.82804272,984978.2071290322,7.8713587229570114,119415137.6082445,1929438.337135053
6,0.1811276904451288,,,3.554408238378447,31478508.62857033,144821.9950593732,4.552965519979452,30329382.9068154,698828.7682956066,48.25621581862414,,,48.80583901050462,,,74.84270505777658,,
7,0.10031538287683238,,,2.7382069445342827,29603166.79495241,755009.3444880197,2.6458936206936623,29287235.18142282,876517.6144258028,41.91325253538237,,,42.067096102466785,,,57.96733860339404,,
8,0.07993389686412941,,,94.2831175432055,,,68.93645482464089,,,15.35065030149326,,,15.630890174513478,,,29.339105327848294,,
9,0.06546292589817479,,,61.0398963398911,,,50.307418362253664,,,11.120307428269658,,,11.296175299538024,,,20.978755101065435,,
10,0.2769958245256429,,,42.43342671471999,,,48.261530838029,,,6.709251545752485,,,6.788161330162182,,,14.132948023601946,,
11,0.16663340068798504,,,32.854029297974414,,,41.90044047043786,,,2.356084810248218,,,2.4075970328441025,,,7.196364903218534,,
12,0.11547395097552565,,,14.2777915912872,,,15.350657387521686,,,30.868664328542256,,,31.42547986146448,,,56.13338058678329,,
13,0.08422334006955486,,,12.550605708722282,,,11.117996450657586,,,14.758830840358568,,,15.003507664945309,,,37.106008455822995,,
14,0.06546292579887017,,,7.203434442985165,,,6.70796674339448,,,11.188496739155273,,,11.394601738813993,,,22.673703676166653,,
15,0.24281203331743562,,,2.0718285978414572,,,2.3566877855955877,,,18.032060693389,,,18.08308146624888,,,22.837387917449014,,
16,0.1416203071858224,,,97.87016388835131,,,88.75848807535439,,,12.303381287501248,,,12.326283494474035,,,15.468036156942503,,
17,0.11757252876872296,,,37.633421148772044,,,49.65767744246303,,,9.479448756509017,,,9.482730244342145,,,10.994592363417254,,
18,0.08478671407085105,,,36.111443656252455,,,30.873308445260573,,,63.56818647631653,,,63.80018744304678,,,88.31246272816603,,
19,0.06546292621205738,,,10.604364041589541,,,14.75256949102277,,,40.28982586632075,,,40.58954647229547,,,55.37621704606946,,
20,0.20410803544034425,,,12.816736256907088,,,11.189580011564377,,,20.036520340963772,,,20.172727122192995,,,32.61400512784731,,
21,0.14866633723163955,,,19.425154734788478,,,18.0249166690622,,,8.073905615630089,,,8.236940062939984,,,18.511884454967237,,
22,0.12012514858374987,,,13.858729382682595,,,12.30568929841565,,,5.594578212233704,,,5.692409262211693,,,13.484285314585534,,
23,0.08441047622316192,,,9.076420937521561,,,9.479212251359906,,,5.8516008523283505,,,5.910202089551428,,,10.57280648654868,,
24,0.06546292649927944,,,109.62319481833363,,,117.28510421256205,,,13.695443989835484,,,14.230644576554113,,,45.170314329625135,,
25,,,,66.44979441121758,,,75.8720888029841,,,11.873094951400244,,,12.223382143151575,,,34.218167057974895,,
26,,,,51.23634423338087,,,63.561315040717574,,,9.711267246638204,,,9.911959213709634,,,20.785362704046634,,
27,,,,25.079120666065375,,,40.289559956723046,,,17.371630685410086,,,17.464763801985917,,,23.44927856636903,,
28,,,,15.886915404853472,,,20.032411504879715,,,6.9750000626192294,,,6.991084758138175,,,11.347817922594322,,
29,,,,7.809222346380705,,,8.07551837763274,,,2.934854239308955,,,2.984543621509069,,,7.375564207519196,,
30,,,,7.106855451839002,,,5.596258625380952,,,,,,,,,,,
31,,,,6.605419271219571,,,5.8480069132645545,,,,,,,,,,,
32,,,,67.74966478941177,,,60.70464224738396,,,,,,,,,,,
33,,,,35.714822967179614,,,31.837143762729028,,,,,,,,,,,
