,FP-Nystrom|x,FP-Nystrom|y,FP-Nystrom|y_std,FP-RFF|x,FP-RFF|y,FP-RFF|y_std,Cir. LP-RFF 8|x,Cir. LP-RFF 8|y,Cir. LP-RFF 8|y_std,Cir. LP-RFF 4|x,Cir. LP-RFF 4|y,Cir. LP-RFF 4|y_std
0,0.5111514688777538,40396214.0168061,1944695.4608327318,59.07176814893588,99411078.37600884,16313500.352939932,31.951189686224573,49436589.2622706,4864902.324580103,32.195552794493565,62689327.23608502,2846255.5668296264
1,0.15051815156594728,36367982.578071795,1464024.8629478903,52.57847491933288,55643175.49082961,6162807.312291399,34.122290373668996,41797602.47531958,2365646.5498475414,34.241319119571905,53593712.43917343,2733673.9393912144
2,0.10821667137694697,31808303.197819013,1466535.5043729472,22.84058908963507,49055245.539931394,1834351.4795583664,14.03753344313168,34972103.60827081,1558555.2877804074,14.243796281973301,49446134.18545052,693451.129349509
3,0.07746365112778479,28993667.904094897,845195.7720036065,22.21323128997565,43936523.26036584,3636701.0894611846,8.051940769219206,32650878.642871417,1716490.0215203501,8.152331209848958,56711388.81952377,2186888.8492924958
4,0.06546292626593257,28214814.522822656,0.2563816693077791,17.8813745101723,35849948.64879193,1960271.157081992,4.55249183286756,30523000.27990826,806857.87755159,4.63249717782847,51534525.758326426,1979130.3364756284
5,0.23060684343969629,,,6.088799995706606,34116316.09199348,666600.7021452034,2.645148670375521,29335165.086197417,731233.8667200853,2.695498059243687,37676864.82804272,984978.2071290322
6,0.1811276904451288,,,3.554408238378447,31478508.62857033,144821.9950593732,48.25621581862414,,,48.80583901050462,,
7,0.10031538287683238,,,2.7382069445342827,29603166.79495241,755009.3444880197,41.91325253538237,,,42.067096102466785,,
8,0.07993389686412941,,,94.2831175432055,,,15.35065030149326,,,15.630890174513478,,
9,0.06546292589817479,,,61.0398963398911,,,11.120307428269658,,,11.296175299538024,,
10,0.2769958245256429,,,42.43342671471999,,,6.709251545752485,,,6.788161330162182,,
11,0.16663340068798504,,,32.854029297974414,,,2.356084810248218,,,2.4075970328441025,,
12,0.11547395097552565,,,14.2777915912872,,,30.868664328542256,,,31.42547986146448,,
13,0.08422334006955486,,,12.550605708722282,,,14.758830840358568,,,15.003507664945309,,
14,0.06546292579887017,,,7.203434442985165,,,11.188496739155273,,,11.394601738813993,,
15,0.24281203331743562,,,2.0718285978414572,,,18.032060693389,,,18.08308146624888,,
16,0.1416203071858224,,,97.87016388835131,,,12.303381287501248,,,12.326283494474035,,
17,0.11757252876872296,,,37.633421148772044,,,9.479448756509017,,,9.482730244342145,,
18,0.08478671407085105,,,36.111443656252455,,,63.56818647631653,,,63.80018744304678,,
19,0.06546292621205738,,,10.604364041589541,,,40.28982586632075,,,40.58954647229547,,
20,0.20410803544034425,,,12.816736256907088,,,20.036520340963772,,,20.172727122192995,,
21,0.14866633723163955,,,19.425154734788478,,,8.073905615630089,,,8.236940062939984,,
22,0.12012514858374987,,,13.858729382682595,,,5.594578212233704,,,5.692409262211693,,
23,0.08441047622316192,,,9.076420937521561,,,5.8516008523283505,,,5.910202089551428,,
24,0.06546292649927944,,,109.62319481833363,,,13.695443989835484,,,14.230644576554113,,
25,,,,66.44979441121758,,,11.873094951400244,,,12.223382143151575,,
26,,,,51.23634423338087,,,9.711267246638204,,,9.911959213709634,,
27,,,,25.079120666065375,,,17.371630685410086,,,17.464763801985917,,
28,,,,15.886915404853472,,,6.9750000626192294,,,6.991084758138175,,
29,,,,7.809222346380705,,,2.934854239308955,,,2.984543621509069,,
30,,,,7.106855451839002,,,,,,,,
31,,,,6.605419271219571,,,,,,,,
32,,,,67.74966478941177,,,,,,,,
33,,,,35.714822967179614,,,,,,,,
34,,,,15.470525945936597,,,,,,,,
35,,,,12.113384523687682,,,,,,,,
36,,,,9.349991090436276,,,,,,,,
37,,,,16.965152904973937,,,,,,,,
38,,,,3.689875907598186,,,,,,,,
39,,,,2.916580130251357,,,,,,,,
