,FP-Nystrom|x,FP-Nystrom|y,FP-Nystrom|y_std,FP-RFF|x,FP-RFF|y,FP-RFF|y_std,Cir. FP-RFF|x,Cir. FP-RFF|y,Cir. FP-RFF|y_std,LP-RFF 8|x,LP-RFF 8|y,LP-RFF 8|y_std,LP-RFF 4|x,LP-RFF 4|y,LP-RFF 4|y_std,LP-RFF 1|x,LP-RFF 1|y,LP-RFF 1|y_std
0,62240000.0,1067655.6337003864,58228.375443120276,1958400.0,6790510.550653311,359430.8458811502,1612800.0,6703561.386372043,1126290.7138689454,2064000.0,1869186.999363649,106294.72114489065,1064000.0,1879209.6955057501,106852.9275332454,314000.0,3208385.3527779994,265630.04989639757
1,224480000.0,733814.9723359965,83010.58303978971,4896000.0,3568890.5080995234,153775.8893274149,4032000.0,3510950.4587972043,345920.5617327819,4128000.0,945123.8158653997,20137.53364349025,2128000.0,950391.5405407943,20384.246571869375,628000.0,1752376.681143636,65188.42403884429
2,848960000.0,416357.71939424396,42286.10418650002,9792000.0,1936102.0507216163,67721.29983448249,8064000.0,1869144.8049865353,106306.80294220101,10320000.0,321592.42501022806,3802.6044685609804,5320000.0,324837.40790801734,3626.3585060148366,1570000.0,688683.0529069259,7315.5516152727805
3,3297920000.0,282274.96119718987,46795.17060431084,19584000.0,949161.3966256354,9116.77205781804,16128000.0,945124.6733071674,20177.896599348784,20640000.0,104001.6505835199,737.3965542341659,10640000.0,107215.7907758468,699.3932188463605,3140000.0,283635.4043904922,1271.3190418216766
4,12995840000.0,121167.93468189353,24707.844433402963,48960000.0,323463.74720482144,2506.7703574609936,40320000.0,321559.8212302925,3791.674043871585,41280000.0,3416.475736988269,68.45621194029518,21280000.0,6390.1176686039125,33.964513924313245,6280000.0,62744.17072365617,28892.80037669484
5,,,,97920000.0,103433.11896097631,543.9993610226991,80640000.0,103992.57092999488,753.3468524004201,,,,,,,,,
6,,,,195840000.0,3354.6581605046895,60.725971925361854,161280000.0,3392.4514046084614,69.39844572823121,,,,,,,,,
