,FP-Nystrom|x,FP-Nystrom|y,FP-Nystrom|y_std,FP-RFF|x,FP-RFF|y,FP-RFF|y_std,LP-RFF 8|x,LP-RFF 8|y,LP-RFF 8|y_std,LP-RFF 4|x,LP-RFF 4|y,LP-RFF 4|y_std
0,62240000.0,1067655.6337003864,58228.375443120276,1958400.0,6790510.550653311,359430.8458811502,2064000.0,1869186.999363649,106294.72114489065,1064000.0,1879209.6955057501,106852.9275332454
1,224480000.0,733814.9723359965,83010.58303978971,4896000.0,3568890.5080995234,153775.8893274149,4128000.0,945123.8158653997,20137.53364349025,2128000.0,950391.5405407943,20384.246571869375
2,848960000.0,416357.71939424396,42286.10418650002,9792000.0,1936102.0507216163,67721.29983448249,10320000.0,321592.42501022806,3802.6044685609804,5320000.0,324837.40790801734,3626.3585060148366
3,3297920000.0,282274.96119718987,46795.17060431084,19584000.0,949161.3966256354,9116.77205781804,20640000.0,104001.6505835199,737.3965542341659,10640000.0,107215.7907758468,699.3932188463605
4,12995840000.0,121167.93468189353,24707.844433402963,48960000.0,323463.74720482144,2506.7703574609936,41280000.0,3416.475736988269,68.45621194029518,21280000.0,6390.1176686039125,33.964513924313245
5,,,,97920000.0,103433.11896097631,543.9993610226991,,,,,,
6,,,,195840000.0,3354.6581605046895,60.725971925361854,,,,,,
