,FP-Nystrom|x,FP-Nystrom|y,FP-Nystrom|y_std,FP-RFF|x,FP-RFF|y,FP-RFF|y_std,Cir. LP-RFF 8|x,Cir. LP-RFF 8|y,Cir. LP-RFF 8|y_std,Cir. LP-RFF 4|x,Cir. LP-RFF 4|y,Cir. LP-RFF 4|y_std
0,14.68626142466203,40396214.0168061,1944695.4608327318,411.45771575555807,99411078.37600884,16313500.352939932,13.185500679997446,49436589.2622706,4864902.324580103,46.042885063418915,62689327.23608502,2846255.5668296264
1,3.9354334870136864,36367982.578071795,1464024.8629478903,46.31760055925173,55643175.49082961,6162807.312291399,4.736847858919026,41797602.47531958,2365646.5498475414,28.997904815058263,53593712.43917343,2733673.9393912144
2,1.3062560764940314,31808303.197819013,1466535.5043729472,12.111633048655705,49055245.539931394,1834351.4795583664,1.8670077721729892,34972103.60827081,1558555.2877804074,20.859946975011354,49446134.18545052,693451.129349509
3,0.6620216310836863,28993667.904094897,845195.7720036065,4.359025655190117,43936523.26036584,3636701.0894611846,1.0862757637904101,32650878.642871417,1716490.0215203501,17.28410531443874,56711388.81952377,2186888.8492924958
4,0.39968330776830074,28214814.522822656,0.2563816693077791,1.7403310215440946,35849948.64879193,1960271.157081992,0.5962475254133783,30523000.27990826,806857.87755159,14.992268865413054,51534525.758326426,1979130.3364756284
5,8.138117529488373,,,0.9779627428334758,34116316.09199348,666600.7021452034,0.3401154616413461,29335165.086197417,731233.8667200853,13.230933993110606,37676864.82804272,984978.2071290322
6,3.715382667373601,,,0.5885485451244349,31478508.62857033,144821.9950593732,12.270539614479448,,,43.348752915816824,,
7,1.1201550254871713,,,0.33858845667882975,29603166.79495241,755009.3444880197,4.592831053310844,,,29.13161435189738,,
8,0.5898772071766761,,,413.0101433588895,,,1.7264128848444167,,,20.95613208377734,,
9,0.399683308038239,,,47.73608473875262,,,0.9052708666105019,,,17.309722806174605,,
10,11.120621878840533,,,12.383822880089143,,,0.5674454549184099,,,15.027071407916416,,
11,3.939418792468007,,,4.282040950991334,,,0.337794458191504,,,13.156757892040948,,
12,1.2872662535649178,,,1.6984121794655365,,,12.133936128559926,,,42.86220998822316,,
13,0.6172985624001882,,,0.9495915215244657,,,4.58584003255095,,,29.28800675378378,,
14,0.3996833062413274,,,0.6091847002294363,,,1.8671173524613427,,,20.82124787880855,,
15,11.998895792785708,,,0.33622948475041986,,,1.0523804699607944,,,17.330896663214023,,
16,3.209317289856319,,,372.02937388250933,,,0.6249936011386842,,,15.011769588270665,,
17,1.222953960220418,,,45.31956779143241,,,0.3394456336330155,,,13.236524536218576,,
18,0.6873520278023739,,,12.442450880139127,,,12.512396908349391,,,44.94310384555882,,
19,0.3996833025093147,,,4.457569480922386,,,4.852783599401656,,,29.244070950213224,,
20,10.911129674216738,,,1.7162217902620576,,,1.8050914341415822,,,20.94079312729596,,
21,3.5728542514734065,,,1.0054969721318114,,,0.9833522773240373,,,17.296044938997138,,
22,1.4632001051350212,,,0.6139497978373862,,,0.5784368200228012,,,14.999337555831673,,
23,0.7067794425987302,,,0.34226581746919926,,,0.3204158863673694,,,13.258271248602078,,
24,0.3996833064651202,,,447.675519934999,,,11.799366742059268,,,43.195434621958015,,
25,,,,48.648951204779486,,,4.6237396914726325,,,29.07678745558754,,
26,,,,12.452113256124736,,,1.6687694788854721,,,21.06574120592211,,
27,,,,4.363915319798364,,,0.9350951363125825,,,17.32590227759715,,
28,,,,1.6798121078002375,,,0.5765236577782827,,,15.081173555584387,,
29,,,,1.0087317698116334,,,0.33043956499260063,,,13.227571126271451,,
30,,,,0.580569069562513,,,,,,,,
31,,,,0.3271330681328209,,,,,,,,
32,,,,425.4260936139115,,,,,,,,
33,,,,46.483840814246584,,,,,,,,
34,,,,12.248402227325103,,,,,,,,
35,,,,4.484634865442647,,,,,,,,
36,,,,1.702798759383092,,,,,,,,
37,,,,0.9620543049704362,,,,,,,,
38,,,,0.5828851596808609,,,,,,,,
39,,,,0.3399195487816687,,,,,,,,
