,FP-Nystrom|x,FP-Nystrom|y,FP-Nystrom|y_std,FP-RFF|x,FP-RFF|y,FP-RFF|y_std,Cir. FP-RFF|x,Cir. FP-RFF|y,Cir. FP-RFF|y_std,Cir. LP-RFF 8|x,Cir. LP-RFF 8|y,Cir. LP-RFF 8|y_std,Cir. LP-RFF 4|x,Cir. LP-RFF 4|y,Cir. LP-RFF 4|y_std,Cir. LP-RFF 1|x,Cir. LP-RFF 1|y,Cir. LP-RFF 1|y_std
0,20.6823601227432,0.28712,0.062402745131925084,218.00386795735943,0.47244,0.009643515956330447,229.87732102196813,0.47387999999999997,0.013030602441944133,90.17184809016277,0.32738,0.0553478238054578,90.3371972686771,0.30392,0.04140222940857169,127.40340182988827,0.35275999999999996,0.01856002155171162
1,13.051757672221768,0.20834999999999998,0.020989711765529315,113.23663654937586,0.4184,0.031350007974480634,135.34440418067052,0.4272500000000001,0.035916138433857284,51.13906403535466,0.24567,0.01059035410172863,51.29269374072619,0.24584,0.01189774768601181,74.8917717856319,0.29839,0.01197081450862888
2,7.986241393489678,0.16863999999999998,0.003813056516759223,75.68468664903018,0.32751,0.05056037381190927,90.16434861449062,0.33472,0.05549918557961006,30.524311173740394,0.19380000000000003,0.003253152317368517,30.60370263527676,0.1946,0.00303430387403767,44.6133744615554,0.24399,0.003483303030171229
3,5.242683194218622,0.15228000000000003,0.003162530632262717,50.26397983451718,0.24584999999999999,0.006288720060552876,51.135567154811774,0.24208,0.006104883291267726,21.90194968235859,0.17285999999999999,0.002304647478466098,21.9508833872672,0.17323000000000002,0.002945946367468352,31.384642049171173,0.21395,0.0034004411478512466
4,3.6289403062253864,0.14405,0.002625452341978416,32.2580118296079,0.19605999999999998,0.005478813740217872,30.52233562912543,0.19405,0.0031445190411253958,14.532840052683941,0.15894999999999998,0.0012676750372236645,14.553353304169608,0.15927999999999998,0.0016557777628655448,21.102104067243364,0.18698,0.0021616197630480497
5,19.333385020098362,,,22.770176198684755,0.17267,0.0022725756313047253,21.901917679236117,0.17305999999999996,0.002609865896937999,66.70991455274704,,,66.79284090139724,,,96.4380008711149,,
6,13.148970564244008,,,15.243457107482044,0.16009,0.0020370076092150473,14.53387967132156,0.15887,0.0016494241419356106,46.79707454933285,,,46.88814117667373,,,63.60864098683226,,
7,8.709956138558123,,,193.67689909644074,,,182.68502106843974,,,30.650427610623545,,,30.745538907812666,,,44.867121727497555,,
8,4.146522307842889,,,110.90767724846657,,,91.82388366814844,,,20.79273602898761,,,20.833520435448918,,,27.700615676505763,,
9,2.831581190540054,,,74.70682067186097,,,66.71151266231053,,,17.83650877897047,,,17.8627410964576,,,21.53576920418959,,
10,21.098961100005603,,,50.35600297160643,,,46.79576350043805,,,79.2138140020259,,,79.40114314810886,,,116.00523007873369,,
11,11.707118516785796,,,32.432494099477864,,,30.64962738917239,,,47.26737254406157,,,47.378444770821204,,,69.27840030648973,,
12,7.750285665529551,,,21.285993008315728,,,20.791988402147503,,,27.831883976409845,,,27.91266297332433,,,39.334745059066336,,
13,4.964888957031723,,,15.290603220809356,,,17.836521294053814,,,18.925603172042518,,,18.984821986136968,,,28.966397246259877,,
14,3.163803790256805,,,192.95372047650798,,,209.14557849934255,,,16.290367067563928,,,16.341745560888707,,,23.624443568874533,,
15,21.837777577857192,,,104.5241872882522,,,110.40070633969415,,,94.21533858873413,,,94.43801235802394,,,131.59390361214543,,
16,12.58306667737864,,,70.17047495161067,,,79.21407287151361,,,63.1321031092359,,,63.33226563189547,,,87.75548404163426,,
17,8.838443587256767,,,47.712386075776145,,,47.26747140700363,,,39.14078755158923,,,39.23851631448758,,,52.77438802083598,,
18,4.770923668953423,,,30.376118903102757,,,27.831947806543546,,,22.307956599542496,,,22.347552190670726,,,31.9069593811741,,
19,3.3056362949201232,,,22.149796521688128,,,18.925881223568712,,,19.042340209324326,,,19.081395057587276,,,25.54364297151002,,
20,19.82525853148916,,,17.46559852816286,,,16.288930677809635,,,92.01440037900842,,,92.19141655129314,,,129.08251089523296,,
21,14.888739736797032,,,198.92411973819208,,,204.37037470488764,,,54.65431496632142,,,54.747437877322106,,,78.45416618395595,,
22,9.3032423522565,,,123.87947699976766,,,115.62171426369711,,,29.456929257004514,,,29.52981482610091,,,42.91935708480916,,
23,4.7243776572867215,,,92.62239864857936,,,94.21185923263768,,,21.406328981907627,,,21.436360834021286,,,27.998030341423686,,
24,3.3982569149897213,,,58.92739622492172,,,63.12981852997784,,,14.641883253860913,,,14.661436222283621,,,19.602591963967328,,
25,,,,32.32513333863979,,,39.14119297979131,,,,,,,,,,,
26,,,,22.365631480233894,,,22.307291359593428,,,,,,,,,,,
27,,,,14.077438040471993,,,19.041238149915895,,,,,,,,,,,
28,,,,219.5639401281103,,,307.81407083874444,,,,,,,,,,,
29,,,,117.7664896089927,,,144.5110245061915,,,,,,,,,,,
30,,,,80.57332129160574,,,92.01420071687534,,,,,,,,,,,
31,,,,51.889797071805425,,,54.652109732205886,,,,,,,,,,,
32,,,,29.623848401528,,,29.456350858366967,,,,,,,,,,,
33,,,,20.993342820071785,,,21.406959045612815,,,,,,,,,,,
34,,,,15.064998258493965,,,14.642371036472975,,,,,,,,,,,
