,FP-Nystrom|x,FP-Nystrom|y,FP-Nystrom|y_std,FP-RFF|x,FP-RFF|y,FP-RFF|y_std,LP-RFF 8|x,LP-RFF 8|y,LP-RFF 8|y_std,LP-RFF 4|x,LP-RFF 4|y,LP-RFF 4|y_std
0,1250.0,83.4437990426289,0.05155057805098813,1250,86.35760889563574,0.10037490833944789,1250,86.58969327347779,0.21421062266817223,1250,86.64405955109437,0.20835312628862165
1,2500.0,82.62955137836671,0.019890892479753737,2500,84.17319965664429,0.11625674570390832,2500,84.0789735233045,0.03748526873415393,2500,84.1239117014877,0.041675553908813764
2,5000.0,82.01975114764461,0.013551146379954738,5000,82.83458360475112,0.10198108294182255,5000,82.70341153989064,0.01952940398981892,5000,82.74104325452673,0.030018395222450166
3,10000.0,81.61687232002708,0.019919794776541083,10000,81.92563209870464,0.10466761038635133,10000,81.92915461787425,0.10761717964436737,10000,81.94493242218273,0.10358891399869494
4,20000.0,81.37349299706248,0.009039849214513137,20000,81.46807700324331,0.07676628982406358,20000,81.51448916231006,0.10787214963407495,20000,81.52965623573603,0.09701693002259953
5,,,,50000,80.72597391087628,0.051021943157734964,50000,80.74820282469784,0.040103681681726976,50000,80.75045695501437,0.03800520978940658
6,,,,100000,80.61099743950619,0.027761342568614438,100000,80.61779875776426,0.03975881597948058,100000,80.6195046161799,0.039432987886141635
7,,,,200000,80.55769504480766,0.012503272229579676,200000,80.56020631371628,0.01657099909686715,200000,80.55955901709642,0.0171809889225584
8,,,,400000,80.53403572480472,0.0037192467037240047,400000,80.52919888076964,0.019786008026632954,400000,80.53066309681495,0.020658050132792295
